Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
174,US-2017-000174,01-02-2017,03-02-2017,Same Day,C-0198,Customer_198,Corporate,United States,New Jersey,East,Technology,Phones,14424.49,11,0.3,-1186.49
175,US-2014-000175,03-07-2014,09-07-2014,Second Class,C-0083,Customer_83,Corporate,United States,Oregon,West,Furniture,Chairs,4330.08,9,0.2,-719.96
176,US-2016-000176,11-10-2016,13-10-2016,First Class,C-0046,Customer_46,Consumer,United States,Tennessee,South,Technology,Copiers,54.46,1,0.2,0.04
177,US-2016-000177,09-12-2016,13-12-2016,Second Class,C-0117,Customer_117,Corporate,United States,Alabama,South,Office Supplies,Appliances,1446.48,14,0,507.54
178,US-2015-000178,17-01-2015,18-01-2015,First Class,C-0118,Customer_118,Consumer,United States,New Jersey,East,Office Supplies,Labels,731.6,13,0.1,123.87
179,US-2014-000179,27-06-2014,01-07-2014,Standard Class,C-0104,Customer_104,Consumer,United States,Missouri,Central,Furniture,Bookcases,2122.42,3,0.1,92.5
180,US-2015-000180,07-11-2015,10-11-2015,Standard Class,C-0061,Customer_61,Corporate,United States,Arizona,West,Furniture,Bookcases,2415.6,5,0.1,-105.77
181,US-2017-000181,14-11-2017,15-11-2017,First Class,C-0041,Customer_41,Corporate,United States,Oregon,West,Furniture,Bookcases,3042.72,6,0,253.63
182,US-2017-000182,08-12-2017,13-12-2017,Same Day,C-0156,Customer_156,Home Office,United States,Colorado,West,Furniture,Furnishings,5247.57,13,0.1,-147.77
183,US-2016-000183,17-12-2016,23-12-2016,First Class,C-0153,Customer_153,Corporate,United States,Utah,West,Technology,Copiers,3677.26,2,0,1150.53
184,US-2014-000184,03-12-2014,06-12-2014,Same Day,C-0147,Customer_147,Consumer,United States,Georgia,South,Office Supplies,Paper,220.26,2,0.2,17.37
185,US-2016-000185,17-11-2016,21-11-2016,Same Day,C-0015,Customer_15,Home Office,United States,Tennessee,South,Furniture,Tables,754.92,10,0.1,23.17
186,US-2017-000186,30-03-2017,31-03-2017,Standard Class,C-0066,Customer_66,Consumer,United States,Indiana,Central,Technology,Accessories,5052.81,7,0,1664.46
187,US-2016-000187,17-04-2016,19-04-2016,Second Class,C-0121,Customer_121,Corporate,United States,Florida,South,Technology,Machines,13530.09,13,0.2,1168.71
188,US-2014-000188,14-06-2014,20-06-2014,Second Class,C-0115,Customer_115,Home Office,United States,Virginia,East,Furniture,Furnishings,7632.02,11,0,1291.98
189,US-2014-000189,16-02-2014,19-02-2014,Same Day,C-0187,Customer_187,Consumer,United States,Pennsylvania,East,Technology,Phones,15974.53,11,0,4280.02
190,US-2015-000190,22-01-2015,28-01-2015,Standard Class,C-0089,Customer_89,Home Office,United States,Arizona,West,Technology,Machines,1628.48,1,0,499.3
191,US-2014-000191,26-07-2014,31-07-2014,Standard Class,C-0062,Customer_62,Home Office,United States,Florida,South,Technology,Phones,7780.35,8,0.2,-39.93
192,US-2014-000192,26-04-2014,28-04-2014,First Class,C-0113,Customer_113,Consumer,United States,Indiana,Central,Technology,Accessories,4594.18,4,0.3,-450.73
193,US-2014-000193,21-10-2014,27-10-2014,Second Class,C-0083,Customer_83,Corporate,United States,New Jersey,East,Technology,Machines,4451.86,7,0,1446.2
194,US-2017-000194,12-02-2017,16-02-2017,Standard Class,C-0161,Customer_161,Home Office,United States,Georgia,South,Office Supplies,Supplies,905.33,6,0.2,98.3
195,US-2016-000195,10-02-2016,12-02-2016,Same Day,C-0105,Customer_105,Home Office,United States,Arizona,West,Technology,Machines,6824.84,4,0,2052.62
196,US-2017-000196,15-02-2017,20-02-2017,Second Class,C-0144,Customer_144,Consumer,United States,Texas,Central,Furniture,Furnishings,1571.99,7,0,211.7
197,US-2014-000197,16-04-2014,19-04-2014,Same Day,C-0095,Customer_95,Home Office,United States,Arkansas,South,Technology,Accessories,13526.59,11,0,3209.57
198,US-2015-000198,21-03-2015,25-03-2015,Second Class,C-0186,Customer_186,Consumer,United States,Wisconsin,Central,Office Supplies,Appliances,2291.56,14,0.1,552.04
199,US-2015-000199,12-05-2015,18-05-2015,Second Class,C-0190,Customer_190,Home Office,United States,Washington,West,Technology,Copiers,12841.5,7,0,3949.42
200,US-2015-000200,20-06-2015,23-06-2015,Same Day,C-0167,Customer_167,Corporate,United States,North Carolina,East,Furniture,Bookcases,551.71,8,0.4,-200.3
201,US-2014-000201,04-04-2014,09-04-2014,Second Class,C-0095,Customer_95,Home Office,United States,Georgia,South,Furniture,Furnishings,1810.8,12,0,296.02
202,US-2015-000202,07-11-2015,09-11-2015,Same Day,C-0076,Customer_76,Corporate,United States,Virginia,East,Technology,Accessories,16750.6,10,0,4949.15
203,US-2016-000203,01-08-2016,03-08-2016,First Class,C-0196,Customer_196,Consumer,United States,Michigan,Central,Furniture,Furnishings,351.29,3,0.2,-53.25
204,US-2014-000204,02-06-2014,09-06-2014,Standard Class,C-0016,Customer_16,Corporate,United States,Mississippi,South,Office Supplies,Storage,81.12,13,0,27.02
205,US-2016-000205,04-02-2016,05-02-2016,Same Day,C-0003,Customer_3,Consumer,United States,Washington,West,Technology,Copiers,11014.52,11,0,3140.95
206,US-2014-000206,05-02-2014,10-02-2014,Same Day,C-0185,Customer_185,Home Office,United States,Nevada,West,Furniture,Bookcases,9804.34,13,0,1586.39
207,US-2015-000207,01-06-2015,08-06-2015,First Class,C-0050,Customer_50,Corporate,United States,Pennsylvania,East,Office Supplies,Appliances,800.05,5,0,292.76
208,US-2017-000208,01-11-2017,08-11-2017,Standard Class,C-0179,Customer_179,Home Office,United States,Pennsylvania,East,Technology,Machines,19639.32,11,0.1,2222.55
209,US-2017-000209,28-07-2017,29-07-2017,Second Class,C-0142,Customer_142,Consumer,United States,Virginia,East,Furniture,Chairs,839.78,2,0,124.65
210,US-2015-000210,16-04-2015,18-04-2015,Same Day,C-0025,Customer_25,Home Office,United States,Massachusetts,East,Office Supplies,Storage,70.4,5,0,25.52
211,US-2015-000211,07-10-2015,08-10-2015,Second Class,C-0169,Customer_169,Corporate,United States,Louisiana,South,Technology,Accessories,2318.19,10,0.3,-111.06
212,US-2017-000212,06-03-2017,13-03-2017,Same Day,C-0042,Customer_42,Consumer,United States,Alabama,South,Office Supplies,Art,1978.02,11,0,683.53
213,US-2014-000213,20-04-2014,21-04-2014,Same Day,C-0186,Customer_186,Consumer,United States,Colorado,West,Technology,Machines,6741.68,4,0,2069.03
214,US-2017-000214,22-07-2017,25-07-2017,Same Day,C-0199,Customer_199,Corporate,United States,Tennessee,South,Furniture,Chairs,1365.7,8,0.2,-180.9
215,US-2017-000215,20-06-2017,23-06-2017,Second Class,C-0170,Customer_170,Corporate,United States,Nevada,West,Furniture,Chairs,1150.44,12,0,124.25
216,US-2016-000216,09-01-2016,10-01-2016,Standard Class,C-0190,Customer_190,Home Office,United States,Illinois,Central,Furniture,Bookcases,680.99,1,0.1,17.8
217,US-2017-000217,14-02-2017,19-02-2017,Same Day,C-0048,Customer_48,Consumer,United States,California,West,Furniture,Furnishings,119.92,2,0,9.51
218,US-2016-000218,27-04-2016,01-05-2016,Standard Class,C-0099,Customer_99,Corporate,United States,Ohio,East,Technology,Machines,15180.65,12,0.3,-488.55
219,US-2014-000219,12-10-2014,15-10-2014,First Class,C-0176,Customer_176,Corporate,United States,Pennsylvania,East,Furniture,Tables,2073.85,5,0,235.31
220,US-2015-000220,21-05-2015,27-05-2015,Same Day,C-0020,Customer_20,Consumer,United States,Virginia,East,Furniture,Bookcases,5086.7,10,0,424.99
221,US-2015-000221,06-11-2015,10-11-2015,First Class,C-0086,Customer_86,Corporate,United States,Arizona,West,Office Supplies,Supplies,918.51,7,0.2,117.04
222,US-2016-000222,08-09-2016,11-09-2016,Second Class,C-0155,Customer_155,Corporate,United States,Oregon,West,Office Supplies,Art,1357.3,7,0,460.8
223,US-2015-000223,29-07-2015,05-08-2015,Same Day,C-0063,Customer_63,Home Office,United States,North Carolina,East,Furniture,Furnishings,683.37,6,0.1,6.3
224,US-2016-000224,03-08-2016,09-08-2016,Second Class,C-0197,Customer_197,Consumer,United States,New Jersey,East,Office Supplies,Storage,1027.52,8,0.2,37.93
225,US-2014-000225,13-10-2014,19-10-2014,First Class,C-0105,Customer_105,Home Office,United States,Arkansas,South,Office Supplies,Envelopes,217.08,4,0,67.8
226,US-2016-000226,30-12-2016,04-01-2017,Same Day,C-0154,Customer_154,Home Office,United States,Virginia,East,Furniture,Furnishings,366.88,9,0.4,-124.68
227,US-2015-000227,24-05-2015,30-05-2015,First Class,C-0164,Customer_164,Home Office,United States,Wisconsin,Central,Technology,Phones,3934.95,3,0,1292.08
228,US-2014-000228,05-08-2014,06-08-2014,Standard Class,C-0193,Customer_193,Home Office,United States,Indiana,Central,Furniture,Furnishings,730.52,5,0.3,-171.09
229,US-2016-000229,06-08-2016,13-08-2016,Second Class,C-0115,Customer_115,Home Office,United States,Illinois,Central,Furniture,Furnishings,4310.55,6,0.1,-88.18
230,US-2015-000230,15-12-2015,18-12-2015,First Class,C-0030,Customer_30,Home Office,United States,Florida,South,Office Supplies,Paper,1137.1,8,0.1,210.17
231,US-2014-000231,18-05-2014,21-05-2014,Standard Class,C-0179,Customer_179,Home Office,United States,Colorado,West,Furniture,Bookcases,7542.47,13,0,786.74
232,US-2016-000232,22-11-2016,24-11-2016,Second Class,C-0043,Customer_43,Consumer,United States,Utah,West,Office Supplies,Art,411.01,6,0.4,-76.78
233,US-2016-000233,21-03-2016,22-03-2016,Second Class,C-0048,Customer_48,Consumer,United States,Pennsylvania,East,Office Supplies,Supplies,963.84,8,0,328.16
234,US-2017-000234,04-01-2017,06-01-2017,First Class,C-0181,Customer_181,Home Office,United States,Utah,West,Technology,Phones,2605.74,6,0,774.09
235,US-2017-000235,05-06-2017,09-06-2017,Standard Class,C-0081,Customer_81,Consumer,United States,New Jersey,East,Office Supplies,Supplies,441.84,6,0,126.92
236,US-2017-000236,08-10-2017,10-10-2017,First Class,C-0077,Customer_77,Corporate,United States,Minnesota,Central,Office Supplies,Binders,103.04,2,0,31.67
237,US-2017-000237,23-03-2017,27-03-2017,Same Day,C-0108,Customer_108,Consumer,United States,Arizona,West,Office Supplies,Paper,299.7,3,0,108.47
238,US-2015-000238,15-08-2015,17-08-2015,Second Class,C-0143,Customer_143,Consumer,United States,Georgia,South,Technology,Copiers,8120.98,6,0.2,621.68
239,US-2017-000239,24-02-2017,01-03-2017,Same Day,C-0035,Customer_35,Corporate,United States,Tennessee,South,Technology,Copiers,8726.51,7,0.1,1692.85
240,US-2015-000240,22-08-2015,23-08-2015,First Class,C-0145,Customer_145,Consumer,United States,New York,East,Technology,Accessories,4393.36,4,0,1211.39
241,US-2014-000241,20-08-2014,25-08-2014,Standard Class,C-0127,Customer_127,Consumer,United States,Minnesota,Central,Office Supplies,Appliances,546.52,5,0.3,-29.14
242,US-2017-000242,23-01-2017,25-01-2017,Same Day,C-0195,Customer_195,Corporate,United States,Texas,Central,Office Supplies,Envelopes,237.63,2,0.2,13.01
243,US-2014-000243,28-06-2014,02-07-2014,Standard Class,C-0116,Customer_116,Home Office,United States,Florida,South,Furniture,Bookcases,8541.52,13,0,1227.94
244,US-2014-000244,06-12-2014,11-12-2014,Second Class,C-0182,Customer_182,Corporate,United States,Minnesota,Central,Office Supplies,Supplies,588.77,13,0,162.46
245,US-2015-000245,25-10-2015,31-10-2015,First Class,C-0153,Customer_153,Corporate,United States,Ohio,East,Office Supplies,Paper,350.04,5,0.4,-55.5
246,US-2014-000246,02-05-2014,05-05-2014,Second Class,C-0025,Customer_25,Home Office,United States,Arkansas,South,Technology,Copiers,20866.2,12,0,6283.64
247,US-2014-000247,19-10-2014,24-10-2014,First Class,C-0174,Customer_174,Home Office,United States,Minnesota,Central,Furniture,Furnishings,3512.62,11,0.1,46.94
248,US-2017-000248,23-11-2017,26-11-2017,Same Day,C-0104,Customer_104,Consumer,United States,Florida,South,Office Supplies,Labels,550.56,8,0,191.27
249,US-2014-000249,10-05-2014,17-05-2014,Same Day,C-0118,Customer_118,Consumer,United States,Missouri,Central,Office Supplies,Fasteners,542.61,4,0.3,-21.99
250,US-2017-000250,05-03-2017,12-03-2017,Same Day,C-0087,Customer_87,Home Office,United States,Ohio,East,Office Supplies,Paper,842.75,13,0.1,130.49
251,US-2014-000251,20-11-2014,24-11-2014,Same Day,C-0118,Customer_118,Consumer,United States,Utah,West,Technology,Phones,1984.08,1,0,653.89
252,US-2014-000252,11-07-2014,17-07-2014,First Class,C-0078,Customer_78,Corporate,United States,Mississippi,South,Technology,Machines,842.88,5,0.2,46.27
253,US-2016-000253,29-05-2016,04-06-2016,Standard Class,C-0079,Customer_79,Home Office,United States,Colorado,West,Office Supplies,Art,282.72,12,0,78.54
254,US-2014-000254,17-01-2014,23-01-2014,First Class,C-0175,Customer_175,Home Office,United States,North Carolina,East,Furniture,Chairs,1290.17,14,0.3,-284.61
255,US-2014-000255,31-07-2014,03-08-2014,First Class,C-0099,Customer_99,Corporate,United States,Pennsylvania,East,Technology,Phones,1269.6,5,0.2,82.92
256,US-2017-000256,03-06-2017,09-06-2017,Second Class,C-0037,Customer_37,Consumer,United States,Colorado,West,Technology,Phones,5878.56,8,0,1791.94
257,US-2014-000257,27-06-2014,28-06-2014,Second Class,C-0176,Customer_176,Corporate,United States,Louisiana,South,Furniture,Tables,1389.44,13,0.2,-187.36
258,US-2017-000258,13-08-2017,14-08-2017,Second Class,C-0036,Customer_36,Consumer,United States,Massachusetts,East,Technology,Machines,9897.8,9,0.1,1370.77
259,US-2016-000259,26-11-2016,01-12-2016,Second Class,C-0169,Customer_169,Corporate,United States,Florida,South,Furniture,Tables,3242.21,12,0.2,-297.05
260,US-2015-000260,09-05-2015,13-05-2015,Standard Class,C-0127,Customer_127,Consumer,United States,Illinois,Central,Furniture,Chairs,6438.87,9,0,683.23
261,US-2017-000261,23-01-2017,29-01-2017,Second Class,C-0146,Customer_146,Home Office,United States,Arizona,West,Furniture,Bookcases,3104.17,13,0.4,-1250.05
262,US-2014-000262,04-05-2014,11-05-2014,Same Day,C-0068,Customer_68,Consumer,United States,New York,East,Technology,Phones,4930.06,9,0.1,920.5
263,US-2017-000263,06-01-2017,11-01-2017,Second Class,C-0022,Customer_22,Home Office,United States,Virginia,East,Office Supplies,Appliances,106.5,5,0,38.56
264,US-2017-000264,16-04-2017,22-04-2017,Standard Class,C-0138,Customer_138,Consumer,United States,Georgia,South,Furniture,Furnishings,2283.96,5,0.2,-194.94
265,US-2017-000265,07-06-2017,12-06-2017,Standard Class,C-0112,Customer_112,Corporate,United States,California,West,Technology,Copiers,6069.87,5,0.1,774.3
266,US-2016-000266,13-10-2016,16-10-2016,First Class,C-0180,Customer_180,Consumer,United States,Washington,West,Technology,Accessories,2092.9,3,0.1,413.03
267,US-2016-000267,29-05-2016,01-06-2016,Standard Class,C-0198,Customer_198,Corporate,United States,Texas,Central,Technology,Machines,5756.12,5,0.2,-13.2
268,US-2016-000268,24-01-2016,26-01-2016,First Class,C-0015,Customer_15,Home Office,United States,Ohio,East,Furniture,Tables,1383.06,13,0.1,30.81
269,US-2015-000269,16-05-2015,17-05-2015,Same Day,C-0001,Customer_1,Home Office,United States,Nevada,West,Technology,Phones,4780.86,6,0,1544.77
270,US-2015-000270,05-04-2015,08-04-2015,Second Class,C-0183,Customer_183,Home Office,United States,Louisiana,South,Office Supplies,Supplies,1285.13,7,0,453.14
271,US-2015-000271,03-01-2015,05-01-2015,Standard Class,C-0129,Customer_129,Home Office,United States,New York,East,Office Supplies,Storage,129.08,7,0,38.5
272,US-2014-000272,17-01-2014,20-01-2014,Second Class,C-0023,Customer_23,Home Office,United States,Alabama,South,Office Supplies,Envelopes,574.7,5,0,190.96
273,US-2014-000273,05-11-2014,06-11-2014,Same Day,C-0127,Customer_127,Consumer,United States,North Carolina,East,Technology,Accessories,504.35,1,0,158.34
274,US-2015-000274,22-09-2015,23-09-2015,Second Class,C-0001,Customer_1,Home Office,United States,Alabama,South,Office Supplies,Supplies,1593.35,9,0.1,392.15
275,US-2014-000275,31-03-2014,02-04-2014,Same Day,C-0183,Customer_183,Home Office,United States,Georgia,South,Furniture,Chairs,7782.91,12,0.1,192.94
276,US-2014-000276,03-06-2014,08-06-2014,Standard Class,C-0035,Customer_35,Corporate,United States,North Carolina,East,Office Supplies,Supplies,939.26,7,0,281
277,US-2015-000277,14-10-2015,18-10-2015,First Class,C-0101,Customer_101,Home Office,United States,Arkansas,South,Office Supplies,Fasteners,78.24,4,0,27.23
278,US-2016-000278,12-08-2016,15-08-2016,Same Day,C-0028,Customer_28,Home Office,United States,Pennsylvania,East,Technology,Copiers,1314.06,2,0.4,-301.23
279,US-2017-000279,06-11-2017,09-11-2017,Standard Class,C-0031,Customer_31,Corporate,United States,Oregon,West,Technology,Accessories,6720.2,4,0,1606.94
280,US-2017-000280,18-10-2017,21-10-2017,First Class,C-0102,Customer_102,Home Office,United States,Oregon,West,Office Supplies,Storage,2774.52,14,0,861.32
281,US-2016-000281,04-08-2016,05-08-2016,Second Class,C-0141,Customer_141,Corporate,United States,New Jersey,East,Technology,Phones,117.31,2,0.2,10.35
282,US-2017-000282,07-04-2017,12-04-2017,First Class,C-0103,Customer_103,Home Office,United States,Utah,West,Furniture,Chairs,814.72,14,0.4,-317.92
283,US-2014-000283,08-09-2014,09-09-2014,Same Day,C-0033,Customer_33,Corporate,United States,Minnesota,Central,Technology,Machines,302.06,1,0.2,21.8
284,US-2014-000284,20-12-2014,23-12-2014,Second Class,C-0098,Customer_98,Corporate,United States,New York,East,Office Supplies,Supplies,175.86,3,0,50.1
285,US-2016-000285,18-10-2016,22-10-2016,Same Day,C-0063,Customer_63,Home Office,United States,Wisconsin,Central,Office Supplies,Labels,19.9,1,0.1,3.82
286,US-2016-000286,23-02-2016,01-03-2016,First Class,C-0135,Customer_135,Home Office,United States,Minnesota,Central,Technology,Phones,8005.03,8,0.1,1611.15
287,US-2015-000287,16-10-2015,21-10-2015,Second Class,C-0070,Customer_70,Home Office,United States,Virginia,East,Technology,Phones,1437.39,1,0.2,-5.95
288,US-2014-000288,23-11-2014,24-11-2014,Second Class,C-0092,Customer_92,Home Office,United States,Louisiana,South,Office Supplies,Art,515,11,0.1,118
289,US-2015-000289,28-12-2015,04-01-2016,Second Class,C-0057,Customer_57,Consumer,United States,Minnesota,Central,Office Supplies,Supplies,138.05,3,0.1,30.9
290,US-2017-000290,08-03-2017,13-03-2017,Second Class,C-0008,Customer_8,Consumer,United States,North Carolina,East,Office Supplies,Fasteners,1519.44,10,0.2,168.72
291,US-2014-000291,19-03-2014,20-03-2014,Standard Class,C-0080,Customer_80,Corporate,United States,Louisiana,South,Technology,Copiers,4892.96,4,0,1359.26
292,US-2014-000292,30-12-2014,06-01-2015,First Class,C-0052,Customer_52,Corporate,United States,North Carolina,East,Technology,Machines,83.46,1,0.1,16.84
